model_family,tau,nonlinear_layers,hidden_dim,alpha,lambda,validation_loss
linear_activation,0.9,1,8,1.0,6.055964668833263,0.03265010025165975
linear_activation,0.9,1,8,1.0,6.69493964544323,0.03231365596844503
linear_activation,0.9,1,8,1.0,7.4013339421880975,0.03254267110923925
linear_activation,0.9,1,8,1.0,8.182261084470007,0.03174401987468202
linear_activation,0.9,1,8,1.0,9.045585157672232,0.030933381228707722
linear_activation,0.9,1,8,1.0,10.000000000000002,0.031127251158157974
linear_activation,0.9,2,2,1.0,0.2,0.04345836140805234
linear_activation,0.9,2,2,1.0,0.22110233502181484,0.040913845832770065
linear_activation,0.9,2,2,1.0,0.24443121276049423,0.04159795374578486
linear_activation,0.9,2,2,1.0,0.27022155946779647,0.04365809287534406
linear_activation,0.9,2,2,1.0,0.29873308885782995,0.04233188121858984
linear_activation,0.9,2,2,1.0,0.33025291747372754,0.04286144688383985
linear_activation,0.9,2,2,1.0,0.36509845600603935,0.0423898930021872
linear_activation,0.9,2,2,1.0,0.4036206056789731,0.03979947081891198
linear_activation,0.9,2,2,1.0,0.44620729189270064,0.038701891925185916
linear_activation,0.9,2,2,1.0,0.4932873707061831,0.04026196050737053
linear_activation,0.9,2,2,1.0,0.5453349474995434,0.03321695042898257
linear_activation,0.9,2,2,1.0,0.6028741513057392,0.04099780231217543
linear_activation,0.9,2,2,1.0,0.6664844128899691,0.03331373525907596
linear_activation,0.9,2,2,1.0,0.7368062997280775,0.04071079413220286
linear_activation,0.9,2,2,1.0,0.8145479666433055,0.033347175997992355
linear_activation,0.9,2,2,1.0,0.900492287060531,0.03954958502637843
linear_activation,0.9,2,2,1.0,0.9955047366910887,0.03331823485717177
linear_activation,0.9,2,2,1.0,1.1005421090383833,0.03323285637547572
linear_activation,0.9,2,2,1.0,1.2166621504910964,0.03342309291288257
linear_activation,0.9,2,2,1.0,1.3450342120312204,0.0334424026509126
linear_activation,0.9,2,2,1.0,1.4869510248216484,0.0333182392095526
linear_activation,0.9,2,2,1.0,1.643841718255735,0.03318556164825956
linear_activation,0.9,2,2,1.0,1.8172862115630761,0.033313326905171074
linear_activation,0.9,2,2,1.0,2.0090311238977194,0.03344240653142332
linear_activation,0.9,2,2,1.0,2.221007363126434,0.033335093739132085
linear_activation,0.9,2,2,1.0,2.4553495704394916,0.03323363134761652
linear_activation,0.9,2,2,1.0,2.7144176165949077,0.033332595565666756
linear_activation,0.9,2,2,1.0,3.000820366267417,0.03328122568751375
linear_activation,0.9,2,2,1.0,3.3174419498137175,0.03334718460341294
linear_activation,0.9,2,2,1.0,3.667470807015676,0.033335097905248405
linear_activation,0.9,2,2,1.0,4.0544317952775275,0.033233632452785974
linear_activation,0.9,2,2,1.0,4.482221685612751,0.03323285767932733
linear_activation,0.9,2,2,1.0,4.955148403871969,0.03323863260572155
linear_activation,0.9,2,2,1.0,5.477974412378556,0.033351971328258505
linear_activation,0.9,2,2,1.0,6.055964668833263,0.03339323848610122
linear_activation,0.9,2,2,1.0,6.69493964544323,0.03323783196012179
linear_activation,0.9,2,2,1.0,7.4013339421880975,0.03339323820670445
linear_activation,0.9,2,2,1.0,8.182261084470007,0.03336263800784945
linear_activation,0.9,2,2,1.0,9.045585157672232,0.033241968249281245
linear_activation,0.9,2,2,1.0,10.000000000000002,0.033262499565879504
linear_activation,0.9,2,4,1.0,0.2,0.04008425501454622
linear_activation,0.9,2,4,1.0,0.22110233502181484,0.040469845922663804
linear_activation,0.9,2,4,1.0,0.24443121276049423,0.041091610942656794
linear_activation,0.9,2,4,1.0,0.27022155946779647,0.041230751834499334
linear_activation,0.9,2,4,1.0,0.29873308885782995,0.04077469911084821
linear_activation,0.9,2,4,1.0,0.33025291747372754,0.04241013868370404
linear_activation,0.9,2,4,1.0,0.36509845600603935,0.039663687085732806
linear_activation,0.9,2,4,1.0,0.4036206056789731,0.04043616903759538
linear_activation,0.9,2,4,1.0,0.44620729189270064,0.039460702039922274
linear_activation,0.9,2,4,1.0,0.4932873707061831,0.03955969340292116
linear_activation,0.9,2,4,1.0,0.5453349474995434,0.03962410062520453
linear_activation,0.9,2,4,1.0,0.6028741513057392,0.039189609661387896
linear_activation,0.9,2,4,1.0,0.6664844128899691,0.03876021303671102
linear_activation,0.9,2,4,1.0,0.7368062997280775,0.03818252178498853
linear_activation,0.9,2,4,1.0,0.8145479666433055,0.040359337194512276
linear_activation,0.9,2,4,1.0,0.900492287060531,0.03855098432519784
linear_activation,0.9,2,4,1.0,0.9955047366910887,0.03777678151428699
linear_activation,0.9,2,4,1.0,1.1005421090383833,0.033324556401620305
linear_activation,0.9,2,4,1.0,1.2166621504910964,0.0332147229971985
linear_activation,0.9,2,4,1.0,1.3450342120312204,0.0334980981623133
linear_activation,0.9,2,4,1.0,1.4869510248216484,0.033262480362008004
linear_activation,0.9,2,4,1.0,1.643841718255735,0.03324653889487187
linear_activation,0.9,2,4,1.0,1.8172862115630761,0.03344171428556243
linear_activation,0.9,2,4,1.0,2.0090311238977194,0.03346153705815474
linear_activation,0.9,2,4,1.0,2.221007363126434,0.033465094772477944
linear_activation,0.9,2,4,1.0,2.4553495704394916,0.03333509458353122
linear_activation,0.9,2,4,1.0,2.7144176165949077,0.03325999366864562
linear_activation,0.9,2,4,1.0,3.000820366267417,0.033246550120413304
linear_activation,0.9,2,4,1.0,3.3174419498137175,0.03344171472017964
linear_activation,0.9,2,4,1.0,3.667470807015676,0.03339459325000644
linear_activation,0.9,2,4,1.0,4.0544317952775275,0.033441715086499846
linear_activation,0.9,2,4,1.0,4.482221685612751,0.03328122800961136
linear_activation,0.9,2,4,1.0,4.955148403871969,0.033332595801601805
linear_activation,0.9,2,4,1.0,5.477974412378556,0.0333095767237246
linear_activation,0.9,2,4,1.0,6.055964668833263,0.03334717910860975
linear_activation,0.9,2,4,1.0,6.69493964544323,0.03320429434503118
linear_activation,0.9,2,4,1.0,7.4013339421880975,0.03328100328768293
linear_activation,0.9,2,4,1.0,8.182261084470007,0.03339324121798078
linear_activation,0.9,2,4,1.0,9.045585157672232,0.033262502328803144
linear_activation,0.9,2,4,1.0,10.000000000000002,0.03333509181439876
linear_activation,0.9,2,8,1.0,0.2,0.04045459402073174
linear_activation,0.9,2,8,1.0,0.22110233502181484,0.04047427943100532
linear_activation,0.9,2,8,1.0,0.24443121276049423,0.041363607506578165
linear_activation,0.9,2,8,1.0,0.27022155946779647,0.040247275054454794
linear_activation,0.9,2,8,1.0,0.29873308885782995,0.04067254063331831
linear_activation,0.9,2,8,1.0,0.33025291747372754,0.040743197241177156
linear_activation,0.9,2,8,1.0,0.36509845600603935,0.03949886682412276
linear_activation,0.9,2,8,1.0,0.4036206056789731,0.03949187082673112
linear_activation,0.9,2,8,1.0,0.44620729189270064,0.039807880719192314
linear_activation,0.9,2,8,1.0,0.4932873707061831,0.03869394772965461
linear_activation,0.9,2,8,1.0,0.5453349474995434,0.03862421764495472
linear_activation,0.9,2,8,1.0,0.6028741513057392,0.03955586168573548
linear_activation,0.9,2,8,1.0,0.6664844128899691,0.03886684298173834
linear_activation,0.9,2,8,1.0,0.7368062997280775,0.03885337480778495
linear_activation,0.9,2,8,1.0,0.8145479666433055,0.03815261187311261
linear_activation,0.9,2,8,1.0,0.900492287060531,0.03766750537293652
linear_activation,0.9,2,8,1.0,0.9955047366910887,0.037085335024632515
linear_activation,0.9,2,8,1.0,1.1005421090383833,0.03745647343465437
linear_activation,0.9,2,8,1.0,1.2166621504910964,0.03965805289459724
linear_activation,0.9,2,8,1.0,1.3450342120312204,0.03651954186738779
linear_activation,0.9,2,8,1.0,1.4869510248216484,0.03986033152136951
linear_activation,0.9,2,8,1.0,1.643841718255735,0.03339709653953711
linear_activation,0.9,2,8,1.0,1.8172862115630761,0.033298638942341
linear_activation,0.9,2,8,1.0,2.0090311238977194,0.033423148264487584
linear_activation,0.9,2,8,1.0,2.221007363126434,0.03316643204664191
linear_activation,0.9,2,8,1.0,2.4553495704394916,0.033332595851272344
linear_activation,0.9,2,8,1.0,2.7144176165949077,0.03328122875466943
linear_activation,0.9,2,8,1.0,3.000820366267417,0.03333402433867256
linear_activation,0.9,2,8,1.0,3.3174419498137175,0.03326641801868876
linear_activation,0.9,2,8,1.0,3.667470807015676,0.0332386305257678
linear_activation,0.9,2,8,1.0,4.0544317952775275,0.03323363642642895
linear_activation,0.9,2,8,1.0,4.482221685612751,0.0333538486075898
linear_activation,0.9,2,8,1.0,4.955148403871969,0.03325999719525377
linear_activation,0.9,2,8,1.0,5.477974412378556,0.0334146088498334
linear_activation,0.9,2,8,1.0,6.055964668833263,0.033469580450405684
linear_activation,0.9,2,8,1.0,6.69493964544323,0.033238630333294474
linear_activation,0.9,2,8,1.0,7.4013339421880975,0.03339713980878392
linear_activation,0.9,2,8,1.0,8.182261084470007,0.033320721643666416
linear_activation,0.9,2,8,1.0,9.045585157672232,0.033196606171627834
linear_activation,0.9,2,8,1.0,10.000000000000002,0.03334717823316654
linear_activation,0.95,0,0,1.0,0.2,0.07077635253841681
linear_activation,0.95,0,0,1.0,0.22110233502181484,0.06378947653869789
linear_activation,0.95,0,0,1.0,0.24443121276049423,0.04439131624748312
linear_activation,0.95,0,0,1.0,0.27022155946779647,0.06410721633024516
linear_activation,0.95,0,0,1.0,0.29873308885782995,0.05519509553660952
linear_activation,0.95,0,0,1.0,0.33025291747372754,0.05969051464522881
linear_activation,0.95,0,0,1.0,0.36509845600603935,0.05910700966666145
linear_activation,0.95,0,0,1.0,0.4036206056789731,0.059528339657932534
linear_activation,0.95,0,0,1.0,0.44620729189270064,0.05125074913787347
linear_activation,0.95,0,0,1.0,0.4932873707061831,0.0766530516408384
linear_activation,0.95,0,0,1.0,0.5453349474995434,0.06788210483019551
linear_activation,0.95,0,0,1.0,0.6028741513057392,0.05400671848158044
linear_activation,0.95,0,0,1.0,0.6664844128899691,0.04584966484829785
linear_activation,0.95,0,0,1.0,0.7368062997280775,0.06027794521364075
linear_activation,0.95,0,0,1.0,0.8145479666433055,0.0466259267559896
linear_activation,0.95,0,0,1.0,0.900492287060531,0.04425196097294491
linear_activation,0.95,0,0,1.0,0.9955047366910887,0.05177653571652871
linear_activation,0.95,0,0,1.0,1.1005421090383833,0.04379114228052399
linear_activation,0.95,0,0,1.0,1.2166621504910964,0.05766652257554236
linear_activation,0.95,0,0,1.0,1.3450342120312204,0.05232038313585026
linear_activation,0.95,0,0,1.0,1.4869510248216484,0.04915668031883738
linear_activation,0.95,0,0,1.0,1.643841718255735,0.06114295447307331
linear_activation,0.95,0,0,1.0,1.8172862115630761,0.05353816551218433
linear_activation,0.95,0,0,1.0,2.0090311238977194,0.0594302906195323
linear_activation,0.95,0,0,1.0,2.221007363126434,0.06506157293977838
linear_activation,0.95,0,0,1.0,2.4553495704394916,0.07075351162875695
linear_activation,0.95,0,0,1.0,2.7144176165949077,0.046869446592405474
linear_activation,0.95,0,0,1.0,3.000820366267417,0.0520378170385957
linear_activation,0.95,0,0,1.0,3.3174419498137175,0.05565418222670755
linear_activation,0.95,0,0,1.0,3.667470807015676,0.03765723875785869
linear_activation,0.95,0,0,1.0,4.0544317952775275,0.05840409859766565
linear_activation,0.95,0,0,1.0,4.482221685612751,0.04904234141794346
linear_activation,0.95,0,0,1.0,4.955148403871969,0.046952739107112104
linear_activation,0.95,0,0,1.0,5.477974412378556,0.03772053175047042
linear_activation,0.95,0,0,1.0,6.055964668833263,0.051581237757578516
linear_activation,0.95,0,0,1.0,6.69493964544323,0.04227037959173325
linear_activation,0.95,0,0,1.0,7.4013339421880975,0.05685147599689665
linear_activation,0.95,0,0,1.0,8.182261084470007,0.062768502779305
linear_activation,0.95,0,0,1.0,9.045585157672232,0.053040426007782436
linear_activation,0.95,0,0,1.0,10.000000000000002,0.048365493147323545
linear_activation,0.95,1,2,1.0,0.2,0.028717236907531828
linear_activation,0.95,1,2,1.0,0.22110233502181484,0.02951687157526613
linear_activation,0.95,1,2,1.0,0.24443121276049423,0.029556297901086517
linear_activation,0.95,1,2,1.0,0.27022155946779647,0.028640104546832548
linear_activation,0.95,1,2,1.0,0.29873308885782995,0.02906432971575609
linear_activation,0.95,1,2,1.0,0.33025291747372754,0.028312113776958248
linear_activation,0.95,1,2,1.0,0.36509845600603935,0.028352929868114506
linear_activation,0.95,1,2,1.0,0.4036206056789731,0.027818205597034358
linear_activation,0.95,1,2,1.0,0.44620729189270064,0.027023316387242334
linear_activation,0.95,1,2,1.0,0.4932873707061831,0.027817884815391165
linear_activation,0.95,1,2,1.0,0.5453349474995434,0.026875161008443692
linear_activation,0.95,1,2,1.0,0.6028741513057392,0.027268014360684913
linear_activation,0.95,1,2,1.0,0.6664844128899691,0.026777668614561375
linear_activation,0.95,1,2,1.0,0.7368062997280775,0.026968828755430888
linear_activation,0.95,1,2,1.0,0.8145479666433055,0.026761837570462393
linear_activation,0.95,1,2,1.0,0.900492287060531,0.026645502890304987
linear_activation,0.95,1,2,1.0,0.9955047366910887,0.025768331552234798
linear_activation,0.95,1,2,1.0,1.1005421090383833,0.02581088468494516
linear_activation,0.95,1,2,1.0,1.2166621504910964,0.0262737999125384
linear_activation,0.95,1,2,1.0,1.3450342120312204,0.026121784618434826
linear_activation,0.95,1,2,1.0,1.4869510248216484,0.024800948745726314
linear_activation,0.95,1,2,1.0,1.643841718255735,0.025553247033618404
linear_activation,0.95,1,2,1.0,1.8172862115630761,0.025353883924583605
linear_activation,0.95,1,2,1.0,2.0090311238977194,0.02432836062026522
linear_activation,0.95,1,2,1.0,2.221007363126434,0.023809908277510373
linear_activation,0.95,1,2,1.0,2.4553495704394916,0.02472085936600344
linear_activation,0.95,1,2,1.0,2.7144176165949077,0.02280524828998994
linear_activation,0.95,1,2,1.0,3.000820366267417,0.023290928115447376
linear_activation,0.95,1,2,1.0,3.3174419498137175,0.02286560643836858
linear_activation,0.95,1,2,1.0,3.667470807015676,0.022860596491023913
linear_activation,0.95,1,2,1.0,4.0544317952775275,0.021937572185260563
linear_activation,0.95,1,2,1.0,4.482221685612751,0.021829268341573584
linear_activation,0.95,1,2,1.0,4.955148403871969,0.02139123921189458
linear_activation,0.95,1,2,1.0,5.477974412378556,0.020995469587544616
linear_activation,0.95,1,2,1.0,6.055964668833263,0.020444546570690985
linear_activation,0.95,1,2,1.0,6.69493964544323,0.020595704930834492
linear_activation,0.95,1,2,1.0,7.4013339421880975,0.02073461232924214
linear_activation,0.95,1,2,1.0,8.182261084470007,0.020340900404689225
linear_activation,0.95,1,2,1.0,9.045585157672232,0.019961366484873014
linear_activation,0.95,1,2,1.0,10.000000000000002,0.020063030923716738
linear_activation,0.95,1,4,1.0,0.2,0.0299185388875194
linear_activation,0.95,1,4,1.0,0.22110233502181484,0.028818388676581295
linear_activation,0.95,1,4,1.0,0.24443121276049423,0.028949635537806905
linear_activation,0.95,1,4,1.0,0.27022155946779647,0.02877187990024687
linear_activation,0.95,1,4,1.0,0.29873308885782995,0.028597516116220512
linear_activation,0.95,1,4,1.0,0.33025291747372754,0.028252438473515225
linear_activation,0.95,1,4,1.0,0.36509845600603935,0.02890001602144913
linear_activation,0.95,1,4,1.0,0.4036206056789731,0.027042025156008717
linear_activation,0.95,1,4,1.0,0.44620729189270064,0.02825478256043669
linear_activation,0.95,1,4,1.0,0.4932873707061831,0.028012458842558177
linear_activation,0.95,1,4,1.0,0.5453349474995434,0.02742749926851443
linear_activation,0.95,1,4,1.0,0.6028741513057392,0.026705408371674528
linear_activation,0.95,1,4,1.0,0.6664844128899691,0.026849320318860326
linear_activation,0.95,1,4,1.0,0.7368062997280775,0.026579587340665366
linear_activation,0.95,1,4,1.0,0.8145479666433055,0.02610933252517135
linear_activation,0.95,1,4,1.0,0.900492287060531,0.025250518971433253
linear_activation,0.95,1,4,1.0,0.9955047366910887,0.025817925712559395
linear_activation,0.95,1,4,1.0,1.1005421090383833,0.026348125983340062
linear_activation,0.95,1,4,1.0,1.2166621504910964,0.02597815127794943
linear_activation,0.95,1,4,1.0,1.3450342120312204,0.025604907347044615
linear_activation,0.95,1,4,1.0,1.4869510248216484,0.025180064032164724
linear_activation,0.95,1,4,1.0,1.643841718255735,0.025529982526631422
linear_activation,0.95,1,4,1.0,1.8172862115630761,0.024718628271793334
linear_activation,0.95,1,4,1.0,2.0090311238977194,0.02473732841496047
linear_activation,0.95,1,4,1.0,2.221007363126434,0.024352791718983413
linear_activation,0.95,1,4,1.0,2.4553495704394916,0.024001677383047856
linear_activation,0.95,1,4,1.0,2.7144176165949077,0.023701852559112037
linear_activation,0.95,1,4,1.0,3.000820366267417,0.023169549716636546
linear_activation,0.95,1,4,1.0,3.3174419498137175,0.022817064758700642
linear_activation,0.95,1,4,1.0,3.667470807015676,0.022365726706571887
linear_activation,0.95,1,4,1.0,4.0544317952775275,0.021466548517967275
linear_activation,0.95,1,4,1.0,4.482221685612751,0.021266594559264697
linear_activation,0.95,1,4,1.0,4.955148403871969,0.02155936527128022
linear_activation,0.95,1,4,1.0,5.477974412378556,0.02087710057136915
linear_activation,0.95,1,4,1.0,6.055964668833263,0.02104523913841696
linear_activation,0.95,1,4,1.0,6.69493964544323,0.02088573042210193
linear_activation,0.95,1,4,1.0,7.4013339421880975,0.020658240467930848
linear_activation,0.95,1,4,1.0,8.182261084470007,0.020276694011253635
linear_activation,0.95,1,4,1.0,9.045585157672232,0.02012211313843729
linear_activation,0.95,1,4,1.0,10.000000000000002,0.019783542479698876
linear_activation,0.95,1,8,1.0,0.2,0.02934320980279397
linear_activation,0.95,1,8,1.0,0.22110233502181484,0.029135467825147022
linear_activation,0.95,1,8,1.0,0.24443121276049423,0.02906503882165999
linear_activation,0.95,1,8,1.0,0.27022155946779647,0.02908818792458625
linear_activation,0.95,1,8,1.0,0.29873308885782995,0.028472170173811425
linear_activation,0.95,1,8,1.0,0.33025291747372754,0.028669984920260815
linear_activation,0.95,1,8,1.0,0.36509845600603935,0.028813932523907484
linear_activation,0.95,1,8,1.0,0.4036206056789731,0.027672808808119353
linear_activation,0.95,1,8,1.0,0.44620729189270064,0.027126906756932544
linear_activation,0.95,1,8,1.0,0.4932873707061831,0.027190765339415526
linear_activation,0.95,1,8,1.0,0.5453349474995434,0.027418546251176554
linear_activation,0.95,1,8,1.0,0.6028741513057392,0.02757614919434613
linear_activation,0.95,1,8,1.0,0.6664844128899691,0.02658056495152415
linear_activation,0.95,1,8,1.0,0.7368062997280775,0.02651209330481168
linear_activation,0.95,1,8,1.0,0.8145479666433055,0.025415291530701035
linear_activation,0.95,1,8,1.0,0.900492287060531,0.02688560648262502
linear_activation,0.95,1,8,1.0,0.9955047366910887,0.02658625585942841
linear_activation,0.95,1,8,1.0,1.1005421090383833,0.02506140366181112
linear_activation,0.95,1,8,1.0,1.2166621504910964,0.02675623687977594
linear_activation,0.95,1,8,1.0,1.3450342120312204,0.024219592118014905
linear_activation,0.95,1,8,1.0,1.4869510248216484,0.025531464877072738
linear_activation,0.95,1,8,1.0,1.643841718255735,0.024929482632471887
linear_activation,0.95,1,8,1.0,1.8172862115630761,0.02506311619405947
linear_activation,0.95,1,8,1.0,2.0090311238977194,0.024609371075872348
linear_activation,0.95,1,8,1.0,2.221007363126434,0.02426980463229121
linear_activation,0.95,1,8,1.0,2.4553495704394916,0.023577871414832786
linear_activation,0.95,1,8,1.0,2.7144176165949077,0.023391283564890442
linear_activation,0.95,1,8,1.0,3.000820366267417,0.02290811701429389
linear_activation,0.95,1,8,1.0,3.3174419498137175,0.023323512001894427
linear_activation,0.95,1,8,1.0,3.667470807015676,0.022849628696218146
linear_activation,0.95,1,8,1.0,4.0544317952775275,0.02219357673451306
linear_activation,0.95,1,8,1.0,4.482221685612751,0.021738525303701572
linear_activation,0.95,1,8,1.0,4.955148403871969,0.021407603541389122
linear_activation,0.95,1,8,1.0,5.477974412378556,0.021176480831578394
linear_activation,0.95,1,8,1.0,6.055964668833263,0.02105347525080047
linear_activation,0.95,1,8,1.0,6.69493964544323,0.02072568758452933
linear_activation,0.95,1,8,1.0,7.4013339421880975,0.02066769990976901
linear_activation,0.95,1,8,1.0,8.182261084470007,0.02031974745355548
linear_activation,0.95,1,8,1.0,9.045585157672232,0.020152682009153086
linear_activation,0.95,1,8,1.0,10.000000000000002,0.019602634818914052
linear_activation,0.95,2,2,1.0,0.2,0.030517764792156725
linear_activation,0.95,2,2,1.0,0.22110233502181484,0.028824862552030647
linear_activation,0.95,2,2,1.0,0.24443121276049423,0.029914003223180788
linear_activation,0.95,2,2,1.0,0.27022155946779647,0.02796175975880276
linear_activation,0.95,2,2,1.0,0.29873308885782995,0.028329900073818873
linear_activation,0.95,2,2,1.0,0.33025291747372754,0.02986246147720765
linear_activation,0.95,2,2,1.0,0.36509845600603935,0.020193536378443254
linear_activation,0.95,2,2,1.0,0.4036206056789731,0.028319517742532007
linear_activation,0.95,2,2,1.0,0.44620729189270064,0.02719944092507165
linear_activation,0.95,2,2,1.0,0.4932873707061831,0.02027505189552905
linear_activation,0.95,2,2,1.0,0.5453349474995434,0.02021480100601913
linear_activation,0.95,2,2,1.0,0.6028741513057392,0.020244565734018893
linear_activation,0.95,2,2,1.0,0.6664844128899691,0.02038064169138672
linear_activation,0.95,2,2,1.0,0.7368062997280775,0.020250041836251835
linear_activation,0.95,2,2,1.0,0.8145479666433055,0.020198063512643194
linear_activation,0.95,2,2,1.0,0.900492287060531,0.0202802267211179
linear_activation,0.95,2,2,1.0,0.9955047366910887,0.020254733895262098
linear_activation,0.95,2,2,1.0,1.1005421090383833,0.020216901262601235
linear_activation,0.95,2,2,1.0,1.2166621504910964,0.020271056105693196
linear_activation,0.95,2,2,1.0,1.3450342120312204,0.020205690293262416
linear_activation,0.95,2,2,1.0,1.4869510248216484,0.020210840209076816
linear_activation,0.95,2,2,1.0,1.643841718255735,0.0202346019173662
linear_activation,0.95,2,2,1.0,1.8172862115630761,0.02019682245080671
linear_activation,0.95,2,2,1.0,2.0090311238977194,0.020213356301188486
linear_activation,0.95,2,2,1.0,2.221007363126434,0.02021336176494759
linear_activation,0.95,2,2,1.0,2.4553495704394916,0.0202199407455822
linear_activation,0.95,2,2,1.0,2.7144176165949077,0.020234426263719813
linear_activation,0.95,2,2,1.0,3.000820366267417,0.020213361057142436
linear_activation,0.95,2,2,1.0,3.3174419498137175,0.020348502637197594
linear_activation,0.95,2,2,1.0,3.667470807015676,0.020131697627405343
linear_activation,0.95,2,2,1.0,4.0544317952775275,0.020306108398983894
linear_activation,0.95,2,2,1.0,4.482221685612751,0.020271063016106698
linear_activation,0.95,2,2,1.0,4.955148403871969,0.02019793142005803
linear_activation,0.95,2,2,1.0,5.477974412378556,0.02021336324885489
linear_activation,0.95,2,2,1.0,6.055964668833263,0.020199329018592848
linear_activation,0.95,2,2,1.0,6.69493964544323,0.02019855793938042
linear_activation,0.95,2,2,1.0,7.4013339421880975,0.020234610932568724
linear_activation,0.95,2,2,1.0,8.182261084470007,0.02021131536364557
linear_activation,0.95,2,2,1.0,9.045585157672232,0.0202362772114575
linear_activation,0.95,2,2,1.0,10.000000000000002,0.020306107653925834
linear_activation,0.95,2,4,1.0,0.2,0.030163357464907076
linear_activation,0.95,2,4,1.0,0.22110233502181484,0.029589748100688065
linear_activation,0.95,2,4,1.0,0.24443121276049423,0.027831438704393818
linear_activation,0.95,2,4,1.0,0.27022155946779647,0.028052783740218742
linear_activation,0.95,2,4,1.0,0.29873308885782995,0.0285785954281067
linear_activation,0.95,2,4,1.0,0.33025291747372754,0.02903580909812203
linear_activation,0.95,2,4,1.0,0.36509845600603935,0.027399056611893086
linear_activation,0.95,2,4,1.0,0.4036206056789731,0.028541544628329585
linear_activation,0.95,2,4,1.0,0.44620729189270064,0.028815793287009013
linear_activation,0.95,2,4,1.0,0.4932873707061831,0.029497599045125156
linear_activation,0.95,2,4,1.0,0.5453349474995434,0.028322323014959704
linear_activation,0.95,2,4,1.0,0.6028741513057392,0.028483599518115334
linear_activation,0.95,2,4,1.0,0.6664844128899691,0.027217443658970313
linear_activation,0.95,2,4,1.0,0.7368062997280775,0.02025251772627236
linear_activation,0.95,2,4,1.0,0.8145479666433055,0.028107409822444137
linear_activation,0.95,2,4,1.0,0.900492287060531,0.02748871620961777
linear_activation,0.95,2,4,1.0,0.9955047366910887,0.02020831603929402
linear_activation,0.95,2,4,1.0,1.1005421090383833,0.020150877296924607
linear_activation,0.95,2,4,1.0,1.2166621504910964,0.020296163674443972
linear_activation,0.95,2,4,1.0,1.3450342120312204,0.02016416790336372
linear_activation,0.95,2,4,1.0,1.4869510248216484,0.020196798590322352
linear_activation,0.95,2,4,1.0,1.643841718255735,0.02019786027322214
linear_activation,0.95,2,4,1.0,1.8172862115630761,0.020203568175435085
linear_activation,0.95,2,4,1.0,2.0090311238977194,0.020194119541595393
linear_activation,0.95,2,4,1.0,2.221007363126434,0.020213359480102874
linear_activation,0.95,2,4,1.0,2.4553495704394916,0.020164329543709773
linear_activation,0.95,2,4,1.0,2.7144176165949077,0.02028480751191578
linear_activation,0.95,2,4,1.0,3.000820366267417,0.02013169836625459
linear_activation,0.95,2,4,1.0,3.3174419498137175,0.020284805140147622
linear_activation,0.95,2,4,1.0,3.667470807015676,0.02028494748969874
linear_activation,0.95,2,4,1.0,4.0544317952775275,0.020210843779146684
linear_activation,0.95,2,4,1.0,4.482221685612751,0.020131696876138465
linear_activation,0.95,2,4,1.0,4.955148403871969,0.020253978220125052
linear_activation,0.95,2,4,1.0,5.477974412378556,0.020253979710241173
linear_activation,0.95,2,4,1.0,6.055964668833263,0.020269916297247025
linear_activation,0.95,2,4,1.0,6.69493964544323,0.020164332952350393
linear_activation,0.95,2,4,1.0,7.4013339421880975,0.02025397623330356
linear_activation,0.95,2,4,1.0,8.182261084470007,0.020284948973606044
linear_activation,0.95,2,4,1.0,9.045585157672232,0.020219949158529458
linear_activation,0.95,2,4,1.0,10.000000000000002,0.020215366784483213
linear_activation,0.95,2,8,1.0,0.2,0.027979507817886776
linear_activation,0.95,2,8,1.0,0.22110233502181484,0.02862046739614259
linear_activation,0.95,2,8,1.0,0.24443121276049423,0.028572095085245882
linear_activation,0.95,2,8,1.0,0.27022155946779647,0.028273635541399333
linear_activation,0.95,2,8,1.0,0.29873308885782995,0.027085025846647733
linear_activation,0.95,2,8,1.0,0.33025291747372754,0.02692038746457548
linear_activation,0.95,2,8,1.0,0.36509845600603935,0.027357285600000385
linear_activation,0.95,2,8,1.0,0.4036206056789731,0.026710383124339095
linear_activation,0.95,2,8,1.0,0.44620729189270064,0.026103741868709538
linear_activation,0.95,2,8,1.0,0.4932873707061831,0.02739708349636447
linear_activation,0.95,2,8,1.0,0.5453349474995434,0.02630206883248564
linear_activation,0.95,2,8,1.0,0.6028741513057392,0.026190167461211496
linear_activation,0.95,2,8,1.0,0.6664844128899691,0.027273415105727825
linear_activation,0.95,2,8,1.0,0.7368062997280775,0.028059466123270507
linear_activation,0.95,2,8,1.0,0.8145479666433055,0.026382584128528848
linear_activation,0.95,2,8,1.0,0.900492287060531,0.025283031218995666
linear_activation,0.95,2,8,1.0,0.9955047366910887,0.026363649846985953
linear_activation,0.95,2,8,1.0,1.1005421090383833,0.026860930477889892
linear_activation,0.95,2,8,1.0,1.2166621504910964,0.020185306169092674
linear_activation,0.95,2,8,1.0,1.3450342120312204,0.020226692840456976
linear_activation,0.95,2,8,1.0,1.4869510248216484,0.02030609564607344
linear_activation,0.95,2,8,1.0,1.643841718255735,0.02020670571426552
linear_activation,0.95,2,8,1.0,1.8172862115630761,0.020147822558879865
linear_activation,0.95,2,8,1.0,2.0090311238977194,0.02016453504314027
linear_activation,0.95,2,8,1.0,2.221007363126434,0.020199114671597896
linear_activation,0.95,2,8,1.0,2.4553495704394916,0.020253973836700134
